raw_mbit,workload_gflop,result_ratio,feature_ratio,preprocess_fraction,compute_power_w,onboard_rate_gflops,ground_rate_gflops,reference_link_mbps,result_mbit,feature_mbit,onboard_heat_j,ground_tx_heat_j,onboard_latency_ms,ground_compute_ms
17.283573,1.3116679,0.033541,0.16177061,0.27077785,10.4524975,4.0,80.0,50.0,0.5797084,2.7959743,2.67349,1.1407158,327.917,16.39585
9.464844,0.45538926,0.037380066,0.12973616,0.21369262,7.07694,4.0,80.0,50.0,0.35379648,1.2279323,0.6284387,0.6246797,113.84731,5.6923656
56.119495,3.5472822,0.040533952,0.24312675,0.41981882,16.947268,4.0,80.0,50.0,2.274745,13.644151,11.722764,3.7038867,886.82056,44.341026
11.668461,1.0568306,0.03006059,0.13467956,0.2537887,9.546958,4.0,80.0,50.0,0.3507608,1.571503,1.967456,0.7701184,264.20764,13.210382
45.95676,3.778954,0.010963446,0.28134775,0.4352636,17.533535,4.0,80.0,50.0,0.5038445,12.929831,12.920392,3.0331461,944.73846,47.236923
61.879883,3.5567024,0.021317076,0.27857724,0.4204468,16.971327,4.0,80.0,50.0,1.3190982,17.238327,11.770581,4.084072,889.1756,44.45878
59.246468,1.5723399,0.030801358,0.16903792,0.288156,11.3254385,4.0,80.0,50.0,1.8248715,10.014899,3.4724505,3.9102669,393.08496,19.65425
40.870495,2.9977756,0.040611234,0.22594704,0.38318503,15.508282,4.0,80.0,50.0,1.6598011,9.234568,9.065618,2.6974525,749.44385,37.472195
42.461655,1.4319547,0.024099967,0.18416567,0.27879697,10.861224,4.0,80.0,50.0,1.0233245,7.819979,3.0327923,2.8024693,357.98868,17.899435
35.671127,2.5392716,0.016103854,0.23176196,0.3526181,14.245839,4.0,80.0,50.0,0.5744426,8.267211,7.053941,2.3542945,634.81793,31.740896
18.227592,1.2109233,0.03748456,0.13369408,0.26406154,10.101446,4.0,80.0,50.0,0.6832533,2.4369214,2.3852549,1.2030212,302.73083,15.136541
12.177427,0.8203673,0.034156527,0.121541195,0.23802449,8.6457615,4.0,80.0,50.0,0.41593865,1.4800591,1.3830765,0.8037102,205.09181,10.254591
28.96631,0.57209206,0.04023831,0.13274568,0.2214728,7.6097507,4.0,80.0,50.0,1.1655554,3.8451526,0.84892815,1.9117765,143.02301,7.15115
29.09086,0.8318442,0.014664648,0.14106451,0.23878962,8.691163,4.0,80.0,50.0,0.42660722,4.1036882,1.4097903,1.9199967,207.96106,10.398053
35.028896,3.3567052,0.03137021,0.20385556,0.40711367,16.456337,4.0,80.0,50.0,1.0988638,7.1408353,10.77162,2.311907,839.17633,41.958817
28.986353,1.7126583,0.019165484,0.19286306,0.29751056,11.777153,4.0,80.0,50.0,0.55553746,5.590397,3.9331963,1.9130993,428.16458,21.408228
25.46665,2.9631486,0.046329435,0.24197595,0.38087657,15.415069,4.0,80.0,50.0,1.1798555,6.162317,8.9070425,1.6807989,740.7872,37.039356
55.14094,3.3576336,0.018650502,0.25072798,0.40717557,16.458748,4.0,80.0,50.0,1.0284061,13.8253765,10.776176,3.639302,839.4084,41.970417
22.688274,0.8102982,0.014032232,0.15684655,0.23735322,8.605773,4.0,80.0,50.0,0.31836712,3.5585775,1.3597823,1.4974262,202.57455,10.128728
24.464945,0.7872271,0.011870205,0.15359734,0.23581514,8.513579,4.0,80.0,50.0,0.2904039,3.7577505,1.3069135,1.6146863,196.80676,9.840339
36.622623,2.5793555,0.03508322,0.22063945,0.35529035,14.3587885,4.0,80.0,50.0,1.2848395,8.080396,7.2221017,2.417093,644.83887,32.241943
36.86463,2.182451,0.032950982,0.18739416,0.32883006,13.215359,4.0,80.0,50.0,1.2147257,6.9082165,5.624165,2.4330657,545.61273,27.280638
38.809624,1.1439623,0.03831756,0.18940209,0.25959748,9.863262,4.0,80.0,50.0,1.4870902,7.350624,2.200224,2.5614352,285.99057,14.299529
42.32218,3.3920798,0.04967726,0.25891608,0.409472,16.548082,4.0,80.0,50.0,2.1024501,10.957893,10.945822,2.793264,848.01996,42.401
45.974586,2.005097,0.020038543,0.22369084,0.31700647,12.684521,4.0,80.0,50.0,0.92126375,10.284093,4.95957,3.0343227,501.2742,25.06371
28.694582,2.6759696,0.0358065,0.2302595,0.3617313,14.628891,4.0,80.0,50.0,1.0274526,6.6072,7.633561,1.8938425,668.9924,33.44962
23.242542,1.8222563,0.035521716,0.15706764,0.30481708,12.122276,4.0,80.0,50.0,0.8256149,3.6506512,4.3075294,1.5340078,455.5641,22.778204
46.10066,3.093788,0.047481902,0.23199719,0.38958585,15.765069,4.0,80.0,50.0,2.188947,10.695223,9.510887,3.0426433,773.44696,38.672348
36.64402,0.93334466,0.015853304,0.16309057,0.24555631,9.084878,4.0,80.0,50.0,0.58092874,5.976294,1.6534679,2.4185052,233.33617,11.666808
35.102592,0.80161417,0.029192965,0.15295967,0.23677428,8.571165,4.0,80.0,50.0,1.0247488,5.3692813,1.3397996,2.316771,200.40355,10.020177
39.59468,2.9450555,0.033380043,0.24794786,0.37967035,15.366233,4.0,80.0,50.0,1.3216721,9.817416,8.824609,2.613249,736.26385,36.81319
46.278717,3.7608898,0.015039755,0.28792754,0.43405932,17.488216,4.0,80.0,50.0,0.69602054,13.324917,12.825395,3.0543952,940.2224,47.011124
18.264585,0.48554525,0.045787685,0.114378706,0.21570301,7.2181916,4.0,80.0,50.0,0.83629316,2.0890796,0.68342793,1.2054627,121.386314,6.0693154
46.316616,0.94498533,0.024564816,0.12627938,0.24633236,9.129189,4.0,80.0,50.0,1.1377591,5.8488336,1.6822551,3.0568967,236.24634,11.812317
32.382572,2.2056909,0.0155837545,0.21628812,0.3303794,13.283941,4.0,80.0,50.0,0.504642,7.0039654,5.7135525,2.1372497,551.4227,27.571136
36.345566,1.612934,0.0120016625,0.15368725,0.29086226,11.457319,4.0,80.0,50.0,0.43620723,5.5858502,3.6035805,2.3988073,403.2335,20.161674
11.23334,0.4831636,0.021607198,0.10883953,0.21554424,7.207134,4.0,80.0,50.0,0.242721,1.2226315,0.67903376,0.7414004,120.79089,6.039545
24.077377,2.1335783,0.028549531,0.16104603,0.3255719,13.070414,4.0,80.0,50.0,0.6873979,3.877566,5.4379163,1.5891069,533.39453,26.669727
43.269012,1.5122586,0.04700579,0.13279316,0.28415057,11.128356,4.0,80.0,50.0,2.033894,5.745829,3.2816458,2.8557549,378.06467,18.903233
54.31706,2.464615,0.022879044,0.17085251,0.34764102,14.034033,4.0,80.0,50.0,1.2427224,9.280206,6.7447553,3.584926,616.1538,30.80769
56.693596,3.9255624,0.0239682,0.28605595,0.4450375,17.898964,4.0,80.0,50.0,1.3588434,16.21754,13.701384,3.7417772,981.3906,49.06953
36.721607,1.6588573,0.028852962,0.20809437,0.29392383,11.605319,4.0,80.0,50.0,1.0595272,7.64156,3.754056,2.4236262,414.71436,20.735718
27.491268,0.7563056,0.012392007,0.14540185,0.23375371,8.388734,4.0,80.0,50.0,0.340672,3.9972813,1.237167,1.8144237,189.0764,9.45382
39.034576,1.5348632,0.03937033,0.19874908,0.28565755,11.202776,4.0,80.0,50.0,1.5368041,7.758086,3.352972,2.576282,383.7158,19.185791
45.21209,3.0260518,0.037885506,0.2041982,0.38507012,15.584161,4.0,80.0,50.0,1.7128828,9.232227,9.195903,2.9839978,756.51294,37.825645
47.339153,3.1608694,0.039009314,0.20909032,0.39405796,15.943063,4.0,80.0,50.0,1.846668,9.898159,9.8268175,3.1243842,790.21735,39.510868
59.634247,3.5451996,0.03681565,0.20764263,0.41967997,16.941946,4.0,80.0,50.0,2.1954734,12.382611,11.712203,3.9358602,886.2999,44.314995
20.693531,2.2351072,0.04016397,0.17330329,0.33234048,13.37044,4.0,80.0,50.0,0.83113444,3.586257,5.8274517,1.3657731,558.7768,27.93884
22.98119,1.8525087,0.040073764,0.21269442,0.30683392,12.216433,4.0,80.0,50.0,0.92094284,4.887971,4.413054,1.5167586,463.12717,23.156359
55.678234,2.3934886,0.02882315,0.22826375,0.34289923,13.830442,4.0,80.0,50.0,1.6048222,12.709323,6.4550867,3.6747634,598.3722,29.918608
63.060284,3.8093262,0.011565091,0.23747966,0.4372884,17.609583,4.0,80.0,50.0,0.72929794,14.975534,13.080727,4.1619787,952.33154,47.616577
49.453056,3.7867572,0.046815712,0.29147363,0.4357838,17.553091,4.0,80.0,50.0,2.31518,14.414263,12.961513,3.2639017,946.68933,47.334465
32.101727,1.2591901,0.046689935,0.124122135,0.26727936,10.270686,4.0,80.0,50.0,1.4988276,3.9845347,2.5218854,2.1187139,314.79755,15.739877
59.76036,2.6441681,0.024101976,0.18215492,0.3596112,14.540312,4.0,80.0,50.0,1.4403428,10.885644,7.4971704,3.9441838,661.042,33.0521
38.881256,2.3732576,0.03930196,0.22003299,0.3415505,13.772204,4.0,80.0,50.0,1.5281097,8.55516,6.3735723,2.5661628,593.3144,29.66572
45.42032,2.9220219,0.028951537,0.19874126,0.3781348,15.303932,4.0,80.0,50.0,1.314988,9.026891,8.720093,2.997741,730.5055,36.525276
61.072002,3.5792966,0.016033562,0.22789538,0.4219531,17.028952,4.0,80.0,50.0,0.9792018,13.918027,11.885576,4.030752,894.82416,44.741207
16.751022,0.5211092,0.03216788,0.16654676,0.21807395,7.3814363,4.0,80.0,50.0,0.53884494,2.7898283,0.7500742,1.1055675,130.2773,6.513865
27.560467,1.3948352,0.011877922,0.16450483,0.27632234,10.736234,4.0,80.0,50.0,0.32736108,4.5338297,2.920179,1.8189908,348.7088,17.43544
37.676697,2.672617,0.041473016,0.23956574,0.3615078,14.619567,4.0,80.0,50.0,1.5625663,9.026046,7.619138,2.486662,668.15424,33.40771
56.149,2.02175,0.03649212,0.14909835,0.31811666,12.734948,4.0,80.0,50.0,2.0489962,8.371723,5.020642,3.705834,505.4375,25.271873
61.430202,3.453939,0.014182188,0.23903547,0.41359594,16.707829,4.0,80.0,50.0,0.8712147,14.683997,11.253026,4.0543933,863.48474,43.174236
50.718746,1.5563656,0.043283623,0.13375895,0.28709105,11.273262,4.0,80.0,50.0,2.195291,6.784086,3.421337,3.3474374,389.0914,19.454569
34.208454,3.0113525,0.036046304,0.219891,0.38409016,15.544743,4.0,80.0,50.0,1.2330884,7.522131,9.128086,2.257758,752.83813,37.641907
61.410763,3.8070986,0.017887458,0.23798522,0.43713993,17.604012,4.0,80.0,50.0,1.0984825,14.614855,13.068941,4.0531106,951.77466,47.588734
38.535583,3.2989738,0.043381654,0.19925791,0.4032649,16.305983,4.0,80.0,50.0,1.6717373,7.6785197,10.489637,2.5433483,824.74347,41.23717
45.447113,3.1351006,0.041105375,0.26559734,0.39234003,15.874824,4.0,80.0,50.0,1.8681206,12.070632,9.7049885,2.9995093,783.77515,39.18876
54.846558,3.5962708,0.027845388,0.25727156,0.4230847,17.072172,4.0,80.0,50.0,1.5272237,14.110458,11.97225,3.6198728,899.0677,44.953384
28.677715,2.8401217,0.02197111,0.2066621,0.3726748,15.081205,4.0,80.0,50.0,0.63008124,5.926597,8.352329,1.8927293,710.03046,35.501522
49.919342,3.5946503,0.03355758,0.25710437,0.4229767,17.06805,4.0,80.0,50.0,1.6751722,12.83448,11.963965,3.2946765,898.6626,44.93313
25.411558,1.136885,0.015042063,0.14790224,0.25912568,9.837847,4.0,80.0,50.0,0.38224226,3.7584262,2.1809778,1.6771629,284.22125,14.211063
52.756287,2.6491098,0.023244733,0.24355386,0.35994065,14.554097,4.0,80.0,50.0,1.2263058,12.848998,7.518303,3.481915,662.2774,33.113873
42.043026,3.3620849,0.039022475,0.22379062,0.40747234,16.470308,4.0,80.0,50.0,1.640623,9.408834,10.798042,2.7748396,840.52124,42.026062
46.720337,3.2679617,0.026045857,0.23258315,0.40119743,16.224892,4.0,80.0,50.0,1.2168713,10.866364,10.339353,3.083542,816.9904,40.84952
9.867641,0.44269484,0.0119832,0.14592189,0.21284632,7.0166454,4.0,80.0,50.0,0.11824592,1.4399048,0.6057154,0.6512643,110.67371,5.5336857
53.001415,0.58477384,0.025236068,0.16335502,0.22231826,7.66558,4.0,80.0,50.0,1.3375473,8.658048,0.87411296,3.4980936,146.19347,7.309673
19.965168,1.850637,0.045229856,0.16069318,0.30670914,12.210621,4.0,80.0,50.0,0.90302175,3.2082665,4.406498,1.3177011,462.65924,23.132963
29.821388,2.3203177,0.025789972,0.22510199,0.3380212,13.619098,4.0,80.0,50.0,0.7690928,6.7128534,6.1621237,1.9682115,580.07947,29.003973
31.912598,0.84390736,0.014278242,0.15837081,0.23959382,8.738681,4.0,80.0,50.0,0.4556558,5.054024,1.4380542,2.1062315,210.97684,10.548842
62.42578,3.8156276,0.040753376,0.26458254,0.4377085,17.625338,4.0,80.0,50.0,2.5440614,16.516771,13.114087,4.1201015,953.90686,47.695343
49.580265,2.3301969,0.034603212,0.1696849,0.3386798,13.647748,4.0,80.0,50.0,1.7156364,8.413023,6.2013783,3.2722974,582.54926,29.127462
46.686382,3.4983675,0.03817864,0.27520648,0.41655785,16.822035,4.0,80.0,50.0,1.7824227,12.848395,11.475683,3.0813012,874.5919,43.729595
36.651375,2.463865,0.027544245,0.22194737,0.347591,14.031895,4.0,80.0,50.0,1.0095345,8.134676,6.7416754,2.4189906,615.96625,30.798313
55.112343,2.3350673,0.022191724,0.20560597,0.3390045,13.661859,4.0,80.0,50.0,1.223038,11.331427,6.220765,3.6374147,583.7668,29.18834
36.721786,2.4529586,0.046232812,0.19217186,0.3468639,14.000789,4.0,80.0,50.0,1.6977514,7.0568933,6.6969543,2.4236379,613.2396,30.661982
32.546635,1.1149734,0.012499659,0.12598103,0.2576649,9.758857,4.0,80.0,50.0,0.40682185,4.100259,2.1217687,2.148078,278.74335,13.937167
18.048378,0.6906882,0.027529854,0.15114622,0.2293792,8.118589,4.0,80.0,50.0,0.4968692,2.727944,1.0934458,1.1911929,172.67206,8.633602
17.312702,3.1612966,0.022526223,0.24718833,0.39408645,15.944193,4.0,80.0,50.0,0.3899898,4.279498,9.828843,1.1426384,790.32416,39.51621
18.696405,1.2576655,0.042900078,0.15454361,0.2671777,10.265369,4.0,80.0,50.0,0.80207723,2.8894098,2.5175283,1.2339628,314.41635,15.7208185
57.739254,3.281166,0.041271128,0.24912302,0.40207773,16.259447,4.0,80.0,50.0,2.3829641,14.384178,10.403239,3.8107908,820.2915,41.014576
29.237349,2.980942,0.049427878,0.19384572,0.3820628,15.463008,4.0,80.0,50.0,1.44514,5.667535,8.988394,1.929665,745.2355,37.261776
20.417439,0.63805425,0.031833358,0.122664385,0.22587028,7.8962917,4.0,80.0,50.0,0.64995563,2.5044925,0.9824612,1.347551,159.51357,7.9756784
29.407932,1.5338464,0.03455613,0.16589436,0.28558975,11.199435,4.0,80.0,50.0,1.0162244,4.87861,3.3497512,1.9409236,383.46158,19.173079
58.186295,3.8952737,0.027188914,0.24236399,0.44301826,17.823809,4.0,80.0,50.0,1.5820222,14.1022625,13.53858,3.8402956,973.8184,48.69092
49.993385,2.967506,0.043509148,0.24063554,0.38116705,15.426816,4.0,80.0,50.0,2.1751697,12.030186,8.926938,3.2995634,741.8765,37.093826
32.35354,2.0932274,0.019710222,0.21648061,0.32288182,12.949991,4.0,80.0,50.0,0.6376955,7.0039144,5.285919,2.1353335,523.3069,26.165342
40.76051,0.7794662,0.021246936,0.15031731,0.23529775,8.482386,4.0,80.0,50.0,0.86603594,6.1270103,1.2892879,2.6901937,194.86655,9.743327
12.867901,0.64058274,0.0195497,0.09722265,0.22603884,7.907093,4.0,80.0,50.0,0.2515636,1.2510514,0.98770374,0.8492815,160.14569,8.007284
11.416054,0.26885152,0.014008774,0.13820347,0.20125677,6.1276975,4.0,80.0,50.0,0.15992492,1.5777383,0.32125095,0.7534596,67.212875,3.3606439
57.474007,2.1039283,0.039050713,0.20984003,0.32359523,12.981994,4.0,80.0,50.0,2.244401,12.060348,5.326071,3.7932844,525.98206,26.299103
50.15537,0.90972495,0.019339742,0.10879359,0.24398166,8.994456,4.0,80.0,50.0,0.96999186,5.456582,1.5955838,3.3102543,227.43124,11.371562
11.888903,1.5014311,0.04011712,0.15331587,0.28342873,11.092591,4.0,80.0,50.0,0.47694853,1.8227575,3.2476783,0.7846676,375.3578,18.767889
39.843567,3.2635322,0.042372074,0.21760532,0.40090215,16.21329,4.0,80.0,50.0,1.6882547,8.670173,10.317955,2.6296756,815.88306,40.79415
15.011765,0.2986433,0.03377842,0.12460465,0.20324288,6.290119,4.0,80.0,50.0,0.5070737,1.8705356,0.36630785,0.9907764,74.66082,3.733041
47.285053,0.8633182,0.034577403,0.12708072,0.24088788,8.814716,4.0,80.0,50.0,1.6349943,6.0090184,1.4839315,3.1208134,215.82954,10.791477
24.209623,2.610359,0.035932325,0.17456709,0.35735726,14.44579,4.0,80.0,50.0,0.86990803,4.2262034,7.353196,1.5978351,652.5898,32.629486
34.8912,2.6098416,0.049659763,0.2406511,0.35732278,14.444341,4.0,80.0,50.0,1.7326888,8.396606,7.351001,2.3028193,652.4604,32.62302
17.629715,0.918151,0.041460827,0.11277591,0.2445434,9.026793,4.0,80.0,50.0,0.73094255,1.9882071,1.616152,1.1635612,229.53775,11.476888
19.181898,2.5309439,0.027896307,0.17883772,0.35206294,14.222306,4.0,80.0,50.0,0.53510416,3.4304469,7.0191927,1.2660053,632.73596,31.636799
17.930723,0.44785014,0.028578922,0.15478078,0.21319,7.041193,4.0,80.0,50.0,0.51244074,2.7753313,0.61491287,1.1834278,111.96253,5.598127
60.10786,3.433157,0.0129385,0.25204682,0.41221046,16.654259,4.0,80.0,50.0,0.77770555,15.149994,11.149453,3.9671187,858.28925,42.914463
14.988323,1.910563,0.048539147,0.20814556,0.3107042,12.395839,4.0,80.0,50.0,0.7275204,3.119753,4.618191,0.9892293,477.64075,23.882038
49.74048,2.878817,0.025546819,0.1816121,0.37525448,15.186673,4.0,80.0,50.0,1.2707111,9.033473,8.525332,3.2828717,719.7043,35.985214
55.972225,2.7242918,0.038274366,0.19789058,0.3649528,14.762884,4.0,80.0,50.0,2.1423016,11.076376,7.842589,3.6941667,681.07294,34.05365
29.958755,1.8525863,0.015781157,0.14902844,0.30683908,12.216673,4.0,80.0,50.0,0.4727838,4.4647064,4.413326,1.9772779,463.14655,23.157328
51.35837,3.774411,0.04037075,0.27103695,0.43496072,17.522144,4.0,80.0,50.0,2.0733762,13.920017,12.896475,3.3896525,943.6027,47.180138
35.443333,1.826112,0.042757045,0.20510279,0.30507413,12.134302,4.0,80.0,50.0,1.5154521,7.269526,4.320926,2.3392599,456.528,22.8264
25.100136,2.3016794,0.023115378,0.16771938,0.3367786,13.564945,4.0,80.0,50.0,0.5801991,4.2097793,6.08832,1.6566089,575.4198,28.77099
39.235447,1.287663,0.024809258,0.1653221,0.26917753,10.369607,4.0,80.0,50.0,0.9734023,6.4864864,2.603749,2.5895395,321.91574,16.095787
52.47594,3.5824804,0.03322708,0.23853165,0.42216536,17.037064,4.0,80.0,50.0,1.7436221,12.517172,11.901815,3.463412,895.6201,44.781006
15.672349,1.2922194,0.01750319,0.12339452,0.2694813,10.385377,4.0,80.0,50.0,0.2743161,1.933882,2.6169362,1.0343751,323.05487,16.152742
47.117992,3.0967264,0.025498513,0.20960087,0.38978177,15.772891,4.0,80.0,50.0,1.2014388,9.875973,9.524644,3.1097875,774.18164,38.70908
51.812214,2.06981,0.041311774,0.22413711,0.32132065,12.879785,4.0,80.0,50.0,2.1404545,11.61304,5.1984477,3.4196062,517.4525,25.872623
27.785456,3.0840678,0.045787618,0.21919122,0.38893786,15.739182,4.0,80.0,50.0,1.2722298,6.0903277,9.465438,1.83384,771.01697,38.55085
31.836462,2.2918885,0.032879192,0.19205628,0.33612588,13.536446,4.0,80.0,50.0,1.0467571,6.1143923,6.0496845,2.1012065,572.9721,28.648605
43.351795,3.3094704,0.014879868,0.2059945,0.4039647,16.33338,4.0,80.0,50.0,0.645069,8.930232,10.540693,2.8612185,827.3676,41.36838
21.306961,1.0569606,0.031967543,0.1340793,0.25379738,9.547436,4.0,80.0,50.0,0.6811311,2.8568225,1.9677964,1.4062594,264.24014,13.2120075
26.478918,1.7097706,0.03423335,0.18126203,0.29731804,11.767971,4.0,80.0,50.0,0.9064621,4.799622,3.9235034,1.7476085,427.44263,21.372131
20.29993,2.2390265,0.016551688,0.18365663,0.33260176,13.381939,4.0,80.0,50.0,0.33599812,3.728217,5.8426905,1.3397954,559.75665,27.987831
40.204365,1.2507286,0.038710766,0.13194011,0.26671523,10.241159,4.0,80.0,50.0,1.5563418,5.3045683,2.4977374,2.653488,312.68213,15.634107
46.638054,2.6473737,0.01776498,0.17249218,0.35982493,14.549255,4.0,80.0,50.0,0.8285241,8.044699,7.5108767,3.0781114,661.84344,33.09217
43.15981,2.9024673,0.023053452,0.23316422,0.37683114,15.250925,4.0,80.0,50.0,0.9949826,10.063323,8.631736,2.8485475,725.6168,36.280838
55.557945,2.637332,0.04298084,0.2120987,0.35915548,14.521229,4.0,80.0,50.0,2.387927,11.783768,7.4679737,3.6668243,659.333,32.96665
25.520222,1.3794167,0.038591176,0.12610339,0.27529445,10.684023,4.0,80.0,50.0,0.98485535,3.2181864,2.8738554,1.6843346,344.85416,17.242708
28.881289,2.620985,0.043949652,0.20578924,0.35806566,14.475536,4.0,80.0,50.0,1.2693226,5.943458,7.3983316,1.906165,655.2462,32.76231
63.347103,3.3053286,0.018188689,0.21616079,0.40368858,16.322573,4.0,80.0,50.0,1.1522007,13.693159,10.520535,4.1809087,826.33215,41.31661
34.862583,1.9765391,0.010564944,0.19117017,0.3151026,12.597752,4.0,80.0,50.0,0.36832124,6.664686,4.85549,2.3009305,494.1348,24.70674
28.300287,1.2414209,0.041180115,0.127067,0.2660947,10.208611,4.0,80.0,50.0,1.1654091,3.5960326,2.4712706,1.867819,310.3552,15.51776
26.33666,2.686455,0.02930861,0.24896231,0.36243033,14.658027,4.0,80.0,50.0,0.7718909,6.556836,7.6787357,1.7382196,671.6138,33.58069
36.999836,1.9474845,0.049614877,0.21931715,0.31316563,12.509087,4.0,80.0,50.0,1.8357424,8.114699,4.7504444,2.4419892,486.87112,24.343557
29.364656,2.2537446,0.02219485,0.18262768,0.33358297,13.425067,4.0,80.0,50.0,0.6517441,5.362799,5.900051,1.9380673,563.43616,28.171808
31.143366,1.9948282,0.026295414,0.15749153,0.31632188,12.653364,4.0,80.0,50.0,0.8189277,4.904816,4.922051,2.0554621,498.70706,24.935352
23.380388,1.1450765,0.040265143,0.12768956,0.25967178,9.867259,4.0,80.0,50.0,0.94141465,2.9854314,2.2032595,1.5431056,286.26913,14.313457
37.752975,3.3046744,0.044938013,0.23811556,0.40364495,16.320864,4.0,80.0,50.0,1.6965437,8.989572,10.517353,2.4916966,826.1686,41.30843
32.396492,2.706413,0.01645277,0.2495628,0.36376086,14.713391,4.0,80.0,50.0,0.5330121,8.084959,7.765,2.1381686,676.6032,33.830162
48.988605,2.413422,0.04824586,0.21374114,0.34422815,13.88768,4.0,80.0,50.0,2.3634973,10.470881,6.5357823,3.233248,603.3555,30.167776
13.642457,0.91447604,0.044577625,0.16898201,0.2442984,9.0127,4.0,80.0,50.0,0.60814834,2.3053298,1.6071702,0.9004022,228.61902,11.430951
14.13866,1.959366,0.012219369,0.19763285,0.31395772,12.545392,4.0,80.0,50.0,0.17276551,2.7942636,4.793298,0.9331516,489.8415,24.492075
34.035595,2.7298794,0.041623045,0.19332276,0.3653253,14.778332,4.0,80.0,50.0,1.4166651,6.5798554,7.866897,2.2463493,682.46985,34.123493
15.799917,0.70148623,0.046072748,0.11856901,0.23009908,8.163557,4.0,80.0,50.0,0.72794557,1.8733804,1.1166915,1.0427945,175.37155,8.768578
19.075708,0.5963524,0.043450624,0.10490384,0.22309016,7.716235,4.0,80.0,50.0,0.8288514,2.001115,0.8973111,1.2589967,149.0881,7.454405
10.13317,0.55713785,0.0385076,0.13515663,0.22047585,7.5434394,4.0,80.0,50.0,0.39020404,1.3695652,0.81953347,0.6687892,139.28447,6.9642234
40.136917,1.6732829,0.02674264,0.13758552,0.29488552,11.651554,4.0,80.0,50.0,1.0733671,5.5222588,3.8017874,2.6490366,418.3207,20.916035
41.57743,2.0790193,0.013272025,0.16382152,0.3219346,12.907423,4.0,80.0,50.0,0.5518167,6.811278,5.2327824,2.7441103,519.7548,25.987741
43.79367,2.8489807,0.03968989,0.17954536,0.3732654,15.105389,4.0,80.0,50.0,1.738166,7.8629503,8.391817,2.8903823,712.2452,35.61226
57.535866,1.2895399,0.04840838,0.18368375,0.26930267,10.376105,4.0,80.0,50.0,2.7852182,10.568404,2.6091783,3.7973673,322.38498,16.11925
41.57854,2.4046078,0.026738985,0.23182836,0.3436405,13.862388,4.0,80.0,50.0,1.111768,9.639085,6.5000534,2.7441838,601.1519,30.057596
33.224903,2.9652457,0.028739747,0.20485225,0.38101637,15.420723,4.0,80.0,50.0,0.95487535,6.8061967,8.9166155,2.1928437,741.3114,37.06557
34.90053,3.8204803,0.034938052,0.2470634,0.43803203,17.637466,4.0,80.0,50.0,1.2193567,8.622644,13.139801,2.303435,955.12006,47.756004
46.93228,2.7953699,0.021795643,0.18264143,0.36969134,14.95869,4.0,80.0,50.0,1.0229193,8.571779,8.153939,3.0975306,698.84247,34.942123
19.86778,2.0222535,0.0103971325,0.20203708,0.31815025,12.736471,4.0,80.0,50.0,0.20656794,4.0140285,5.022493,1.3112736,505.5634,25.27817
32.620876,3.683708,0.013289393,0.27968284,0.42891386,17.29385,4.0,80.0,50.0,0.43351167,9.1235,12.42257,2.152978,920.927,46.04635
47.623844,3.0468729,0.04853526,0.19216807,0.3864582,15.639897,4.0,80.0,50.0,2.3114357,9.151783,9.292293,3.1431737,761.71826,38.08591
42.381195,0.7628873,0.012732665,0.1140848,0.23419249,8.415434,4.0,80.0,50.0,0.5396256,4.8350506,1.2519053,2.797159,190.72182,9.536091
63.484455,3.497539,0.042861447,0.20898102,0.4165026,16.819908,4.0,80.0,50.0,2.7210355,13.267046,11.471516,4.189974,874.38477,43.71924
56.51437,3.606403,0.04458358,0.2774281,0.4237602,17.097942,4.0,80.0,50.0,2.519613,15.678673,12.024104,3.7299483,901.60077,45.080036
53.391975,3.7746258,0.025478523,0.23525716,0.43497506,17.522682,4.0,80.0,50.0,1.3603486,12.560844,12.897606,3.5238702,943.65643,47.182823
29.94237,1.7803969,0.030083818,0.18731353,0.30202645,11.991217,4.0,80.0,50.0,0.9007808,5.6086106,4.1630793,1.9761963,445.0992,22.254961
26.451729,0.7385697,0.038063996,0.109839775,0.23257132,8.316435,4.0,80.0,50.0,1.0068586,2.9054518,1.197742,1.7458141,184.64243,9.232121
44.727196,3.1060865,0.039128944,0.25958052,0.39040577,15.797789,4.0,80.0,50.0,1.7501279,11.61031,9.568513,2.951995,776.5216,38.82608
47.6152,1.3681291,0.017900893,0.12561806,0.27454194,10.64569,4.0,80.0,50.0,0.8523546,5.9813285,2.8401124,3.1426032,342.0323,17.101614
33.85039,1.2254295,0.043683894,0.18901208,0.26502863,10.152519,4.0,80.0,50.0,1.478717,6.3981333,2.4260333,2.2341259,306.3574,15.317869
43.244183,3.5812151,0.030177265,0.26985922,0.42208102,17.03384,4.0,80.0,50.0,1.3049911,11.669842,11.895361,2.854116,895.3038,44.76519
29.709158,0.6427702,0.011339627,0.14019975,0.22618468,7.9164276,4.0,80.0,50.0,0.3368908,4.1652164,0.99224645,1.9608045,160.69254,8.034627
53.101578,3.4690483,0.024833659,0.27484187,0.4146032,16.746717,4.0,80.0,50.0,1.3187065,14.594539,11.328558,3.5047042,867.262,43.363102
13.424713,3.0617695,0.04344799,0.2520165,0.3874513,15.679705,4.0,80.0,50.0,0.5832768,3.3832495,9.36149,0.8860311,765.4424,38.272118
